"","...1","nest","site","species","lat","lon","prot","estHD","cov_1m","cov_5m","i","j","k","camera","final_fate","cam_fate","fate_date","year","season_day","status","last_obs","same_ID","obs_int","init_date","final_obs","nest_age","lost"
"1528","620",10207,"RUTW","LETE","29.76977","-93.17558","none",38,10,10,NA,NA,NA,NA,7,NA,NA,"2019",23,"1",NA,0,3,19,NA,NA,FALSE
"1529","620",10207,"RUTW","LETE","29.76977","-93.17558","none",38,10,10,NA,NA,NA,NA,7,NA,NA,"2019",32,"0",NA,0,9,19,NA,NA,FALSE
"1530","622",10209,"RUTW","LETE","29.77051","-93.17966","none",39,5,5,NA,NA,NA,NA,7,NA,NA,"2019",20,"1",NA,1,0,20,NA,NA,FALSE
"1531","623",10210,"RUTW","LETE","29.76799","-93.16595","none",39,5,5,20,41,46,TRUE,7,1,41,"2019",20,"1",FALSE,1,0,20,NA,21,FALSE
"1532","623",10210,"RUTW","LETE","29.76799","-93.16595","none",39,5,5,20,41,46,TRUE,7,1,41,"2019",23,"1",FALSE,0,3,20,NA,21,FALSE
"1533","623",10210,"RUTW","LETE","29.76799","-93.16595","none",39,5,5,20,41,46,TRUE,7,1,41,"2019",32,"1",FALSE,0,9,20,NA,21,FALSE
"1534","623",10210,"RUTW","LETE","29.76799","-93.16595","none",39,5,5,20,41,46,TRUE,7,1,41,"2019",37,"1",FALSE,0,5,20,NA,21,FALSE
"1535","623",10210,"RUTW","LETE","29.76799","-93.16595","none",39,5,5,20,41,46,TRUE,7,1,41,"2019",41,"1",FALSE,0,4,20,NA,21,FALSE
"1536","623",10210,"RUTW","LETE","29.76799","-93.16595","none",39,5,5,20,41,46,TRUE,7,1,41,"2019",46,"0",TRUE,0,5,20,"0E",21,FALSE
"1537","624",10211,"RUTW","LETE","29.76784","-93.16529","none",37,5,5,20,41,41,NA,1,NA,NA,"2019",20,"1",FALSE,1,0,18,NA,NA,FALSE
"1538","624",10211,"RUTW","LETE","29.76784","-93.16529","none",37,5,5,20,41,41,NA,1,NA,NA,"2019",23,"1",FALSE,0,3,18,NA,NA,FALSE
"1539","624",10211,"RUTW","LETE","29.76784","-93.16529","none",37,5,5,20,41,41,NA,1,NA,NA,"2019",32,"1",FALSE,0,9,18,NA,NA,FALSE
"1540","624",10211,"RUTW","LETE","29.76784","-93.16529","none",37,5,5,20,41,41,NA,1,NA,NA,"2019",37,"1",FALSE,0,5,18,NA,NA,FALSE
"1541","624",10211,"RUTW","LETE","29.76784","-93.16529","none",37,5,5,20,41,41,NA,1,NA,NA,"2019",41,"1",TRUE,0,4,18,"2C",NA,FALSE
"1542","625",10212,"RUTW","LETE","29.77073","-93.18079","none",35,5,5,NA,NA,NA,NA,7,NA,NA,"2019",20,"1",NA,1,0,16,NA,NA,FALSE
"1543","625",10212,"RUTW","LETE","29.77073","-93.18079","none",35,5,5,NA,NA,NA,NA,7,NA,NA,"2019",23,"1",NA,0,3,16,NA,NA,FALSE
"1544","625",10212,"RUTW","LETE","29.77073","-93.18079","none",35,5,5,NA,NA,NA,NA,7,NA,NA,"2019",32,"1",NA,0,9,16,NA,NA,FALSE
"1545","625",10212,"RUTW","LETE","29.77073","-93.18079","none",35,5,5,NA,NA,NA,NA,7,NA,NA,"2019",37,"0",NA,0,5,16,NA,NA,TRUE
"1546","625",10212,"RUTW","LETE","29.77073","-93.18079","none",35,5,5,NA,NA,NA,NA,7,NA,NA,"2019",41,"0",NA,0,4,16,NA,NA,TRUE
"1547","626",10213,"RUTW","LETE","29.77049","-93.17948","none",38,5,5,20,20,23,NA,5,NA,NA,"2019",20,"1",FALSE,1,0,19,NA,NA,FALSE
"1548","626",10213,"RUTW","LETE","29.77049","-93.17948","none",38,5,5,20,20,23,NA,5,NA,NA,"2019",23,"0",TRUE,0,3,19,"fail",NA,FALSE
"1549","628",10215,"RUTW","LETE","29.76749","-93.16374","none",37,5,30,NA,NA,NA,NA,7,NA,NA,"2019",20,"1",NA,1,0,18,NA,NA,FALSE
"1550","628",10215,"RUTW","LETE","29.76749","-93.16374","none",37,5,30,NA,NA,NA,NA,7,NA,NA,"2019",23,"1",NA,0,3,18,NA,NA,FALSE
"1551","628",10215,"RUTW","LETE","29.76749","-93.16374","none",37,5,30,NA,NA,NA,NA,7,NA,NA,"2019",32,"1",NA,0,9,18,NA,NA,FALSE
"1552","628",10215,"RUTW","LETE","29.76749","-93.16374","none",37,5,30,NA,NA,NA,NA,7,NA,NA,"2019",37,"0",NA,0,5,18,NA,NA,TRUE
"1553","628",10215,"RUTW","LETE","29.76749","-93.16374","none",37,5,30,NA,NA,NA,NA,7,NA,NA,"2019",41,"0",NA,0,4,18,NA,NA,FALSE
"1554","629",10217,"RUTW","LETE","29.76747","-93.16365","none",39,30,40,NA,NA,NA,NA,7,NA,NA,"2019",20,"1",NA,2,0,20,NA,NA,FALSE
"1555","629",10217,"RUTW","LETE","29.76747","-93.16365","none",39,30,40,NA,NA,NA,NA,7,NA,NA,"2019",23,"1",NA,0,3,20,NA,NA,FALSE
"1556","629",10217,"RUTW","LETE","29.76747","-93.16365","none",39,30,40,NA,NA,NA,NA,7,NA,NA,"2019",32,"1",NA,0,9,20,NA,NA,FALSE
"1557","629",10217,"RUTW","LETE","29.76747","-93.16365","none",39,30,40,NA,NA,NA,NA,7,NA,NA,"2019",37,"1",NA,0,5,20,NA,NA,FALSE
"1558","629",10217,"RUTW","LETE","29.76747","-93.16365","none",39,30,40,NA,NA,NA,NA,7,NA,NA,"2019",41,"1",NA,0,4,20,NA,NA,FALSE
"1559","629",10217,"RUTW","LETE","29.76747","-93.16365","none",39,30,40,NA,NA,NA,NA,7,NA,NA,"2019",46,"0",NA,0,5,20,NA,NA,FALSE
"1560","630",10218,"RUTW","LETE","29.76982","-93.176","none",38,20,30,NA,NA,NA,NA,7,NA,NA,"2019",20,"1",NA,1,0,19,NA,NA,FALSE
"1561","630",10218,"RUTW","LETE","29.76982","-93.176","none",38,20,30,NA,NA,NA,NA,7,NA,NA,"2019",23,"1",NA,0,3,19,NA,NA,FALSE
"1562","630",10218,"RUTW","LETE","29.76982","-93.176","none",38,20,30,NA,NA,NA,NA,7,NA,NA,"2019",32,"1",NA,0,9,19,NA,NA,FALSE
"1563","630",10218,"RUTW","LETE","29.76982","-93.176","none",38,20,30,NA,NA,NA,NA,7,NA,NA,"2019",37,"0",NA,0,5,19,NA,NA,TRUE
"1564","631",10219,"RUTW","LETE","29.76737","-93.16323","none",39,10,30,NA,NA,NA,NA,7,NA,NA,"2019",20,"1",NA,1,0,20,NA,NA,FALSE
"1565","631",10219,"RUTW","LETE","29.76737","-93.16323","none",39,10,30,NA,NA,NA,NA,7,NA,NA,"2019",23,"1",NA,0,3,20,NA,NA,FALSE
"1566","631",10219,"RUTW","LETE","29.76737","-93.16323","none",39,10,30,NA,NA,NA,NA,7,NA,NA,"2019",32,"1",NA,0,9,20,NA,NA,FALSE
"1567","631",10219,"RUTW","LETE","29.76737","-93.16323","none",39,10,30,NA,NA,NA,NA,7,NA,NA,"2019",37,"1",NA,0,5,20,NA,NA,FALSE
"1568","631",10219,"RUTW","LETE","29.76737","-93.16323","none",39,10,30,NA,NA,NA,NA,7,NA,NA,"2019",41,"1",NA,0,4,20,NA,NA,FALSE
"1569","631",10219,"RUTW","LETE","29.76737","-93.16323","none",39,10,30,NA,NA,NA,NA,7,NA,NA,"2019",46,"0",NA,0,5,20,NA,NA,FALSE
"1570","632",10220,"RUTW","LETE","29.76998","-93.17687","none",37,5,5,20,41,41,NA,1,NA,NA,"2019",20,"1",FALSE,1,0,18,NA,NA,FALSE
"1571","632",10220,"RUTW","LETE","29.76998","-93.17687","none",37,5,5,20,41,41,NA,1,NA,NA,"2019",23,"1",FALSE,0,3,18,NA,NA,FALSE
"1572","632",10220,"RUTW","LETE","29.76998","-93.17687","none",37,5,5,20,41,41,NA,1,NA,NA,"2019",32,"1",FALSE,0,9,18,NA,NA,FALSE
"1573","632",10220,"RUTW","LETE","29.76998","-93.17687","none",37,5,5,20,41,41,NA,1,NA,NA,"2019",37,"1",FALSE,0,5,18,NA,NA,FALSE
"1574","632",10220,"RUTW","LETE","29.76998","-93.17687","none",37,5,5,20,41,41,NA,1,NA,NA,"2019",41,"1",TRUE,0,4,18,"1E",NA,FALSE
"1575","633",10223,"RUTW","LETE","29.76699","-93.16137","none",51,NA,NA,37,46,50,TRUE,0,6,48,"2019",37,"1",FALSE,3,0,32,NA,16,FALSE
"1576","633",10223,"RUTW","LETE","29.76699","-93.16137","none",51,NA,NA,37,46,50,TRUE,0,6,48,"2019",41,"1",FALSE,0,4,32,NA,16,FALSE
"1577","633",10223,"RUTW","LETE","29.76699","-93.16137","none",51,NA,NA,37,46,50,TRUE,0,6,48,"2019",46,"1",FALSE,0,5,32,NA,16,FALSE
"1578","633",10223,"RUTW","LETE","29.76699","-93.16137","none",51,NA,NA,37,46,50,TRUE,0,6,48,"2019",50,"0",TRUE,0,4,32,"fail",16,FALSE
"1579","634",10224,"RUTW","LETE","29.76702","-93.16142","none",NA,NA,NA,32,32,37,NA,4,NA,NA,"2019",32,"1",FALSE,1,0,NA,NA,NA,FALSE
"1580","634",10224,"RUTW","LETE","29.76702","-93.16142","none",NA,NA,NA,32,32,37,NA,4,NA,NA,"2019",37,"0",TRUE,0,5,NA,"2E",NA,FALSE
"1581","635",10225,"RUTW","LETE","29.76707","-93.16164","none",50,NA,NA,30,50,50,TRUE,7,1,52,"2019",32,"1",FALSE,1,0,31,NA,21,FALSE
"1582","635",10225,"RUTW","LETE","29.76707","-93.16164","none",50,NA,NA,30,50,50,TRUE,7,1,52,"2019",37,"1",FALSE,0,5,31,NA,21,FALSE
"1583","635",10225,"RUTW","LETE","29.76707","-93.16164","none",50,NA,NA,30,50,50,TRUE,7,1,52,"2019",41,"1",FALSE,0,4,31,NA,21,FALSE
"1584","635",10225,"RUTW","LETE","29.76707","-93.16164","none",50,NA,NA,30,50,50,TRUE,7,1,52,"2019",46,"1",FALSE,0,5,31,NA,21,FALSE
"1585","635",10225,"RUTW","LETE","29.76707","-93.16164","none",50,NA,NA,30,50,50,TRUE,7,1,52,"2019",50,"1",TRUE,0,4,31,"3E",21,FALSE
"1586","636",10226,"RUTW","LETE","29.76697","-93.16144","none",NA,NA,NA,41,41,46,TRUE,0,NA,NA,"2019",41,"1",FALSE,1,0,NA,NA,NA,FALSE
"1587","636",10226,"RUTW","LETE","29.76697","-93.16144","none",NA,NA,NA,41,41,46,TRUE,0,NA,NA,"2019",46,"0",TRUE,0,5,NA,"0E",NA,FALSE
"1588","637",10227,"RUTW","LETE","29.76751","-93.16409","none",50,NA,NA,37,54,54,NA,1,NA,NA,"2019",37,"1",FALSE,1,0,31,NA,NA,FALSE
"1589","637",10227,"RUTW","LETE","29.76751","-93.16409","none",50,NA,NA,37,54,54,NA,1,NA,NA,"2019",46,"1",FALSE,0,9,31,NA,NA,FALSE
"1590","637",10227,"RUTW","LETE","29.76751","-93.16409","none",50,NA,NA,37,54,54,NA,1,NA,NA,"2019",50,"1",FALSE,0,4,31,NA,NA,FALSE
"1591","637",10227,"RUTW","LETE","29.76751","-93.16409","none",50,NA,NA,37,54,54,NA,1,NA,NA,"2019",54,"1",TRUE,0,4,31,"hatch",NA,FALSE
"1592","638",10228,"RUTW","LETE","29.76757","-93.16476","none",NA,NA,NA,37,37,41,NA,0,NA,NA,"2019",37,"1",FALSE,1,0,NA,NA,NA,FALSE
"1593","638",10228,"RUTW","LETE","29.76757","-93.16476","none",NA,NA,NA,37,37,41,NA,0,NA,NA,"2019",41,"0",TRUE,0,4,NA,"fail",NA,FALSE
"1594","639",10229,"RUTW","LETE","29.76797","-93.16587","none",NA,NA,NA,37,41,46,TRUE,7,1,43,"2019",37,"1",FALSE,1,0,NA,NA,NA,FALSE
"1595","639",10229,"RUTW","LETE","29.76797","-93.16587","none",NA,NA,NA,37,41,46,TRUE,7,1,43,"2019",41,"1",FALSE,0,4,NA,NA,NA,FALSE
"1596","639",10229,"RUTW","LETE","29.76797","-93.16587","none",NA,NA,NA,37,41,46,TRUE,7,1,43,"2019",46,"0",TRUE,0,5,NA,"0E",NA,FALSE
"1597","640",10230,"RUTW","LETE","29.76865","-93.16972","none",NA,NA,NA,37,46,50,NA,0,NA,NA,"2019",37,"1",FALSE,1,0,NA,NA,NA,FALSE
"1598","640",10230,"RUTW","LETE","29.76865","-93.16972","none",NA,NA,NA,37,46,50,NA,0,NA,NA,"2019",41,"1",FALSE,0,4,NA,NA,NA,FALSE
"1599","640",10230,"RUTW","LETE","29.76865","-93.16972","none",NA,NA,NA,37,46,50,NA,0,NA,NA,"2019",46,"1",FALSE,0,5,NA,NA,NA,FALSE
"1600","640",10230,"RUTW","LETE","29.76865","-93.16972","none",NA,NA,NA,37,46,50,NA,0,NA,NA,"2019",50,"0",TRUE,0,4,NA,"0E",NA,FALSE
"1601","641",10231,"RUTW","LETE","29.76913","-93.17229","none",52,NA,NA,37,50,54,FALSE,7,7,NA,"2019",37,"1",FALSE,1,0,33,NA,NA,FALSE
"1602","641",10231,"RUTW","LETE","29.76913","-93.17229","none",52,NA,NA,37,50,54,FALSE,7,7,NA,"2019",41,"unknown",FALSE,0,4,33,NA,NA,TRUE
"1603","641",10231,"RUTW","LETE","29.76913","-93.17229","none",52,NA,NA,37,50,54,FALSE,7,7,NA,"2019",46,"1",FALSE,0,5,33,NA,NA,FALSE
"1604","641",10231,"RUTW","LETE","29.76913","-93.17229","none",52,NA,NA,37,50,54,FALSE,7,7,NA,"2019",50,"1",FALSE,0,4,33,NA,NA,FALSE
"1605","641",10231,"RUTW","LETE","29.76913","-93.17229","none",52,NA,NA,37,50,54,FALSE,7,7,NA,"2019",54,"0",TRUE,0,4,33,"empty",NA,FALSE
"1606","643",10233,"RUTW","LETE","29.77078","-93.18123","none",NA,NA,NA,37,60,60,NA,1,NA,NA,"2019",37,"1",FALSE,1,0,NA,NA,NA,FALSE
"1607","643",10233,"RUTW","LETE","29.77078","-93.18123","none",NA,NA,NA,37,60,60,NA,1,NA,NA,"2019",41,"1",FALSE,0,4,NA,NA,NA,FALSE
"1608","643",10233,"RUTW","LETE","29.77078","-93.18123","none",NA,NA,NA,37,60,60,NA,1,NA,NA,"2019",46,"1",FALSE,0,5,NA,NA,NA,FALSE
"1609","643",10233,"RUTW","LETE","29.77078","-93.18123","none",NA,NA,NA,37,60,60,NA,1,NA,NA,"2019",50,"1",FALSE,0,4,NA,NA,NA,FALSE
"1610","643",10233,"RUTW","LETE","29.77078","-93.18123","none",NA,NA,NA,37,60,60,NA,1,NA,NA,"2019",54,"1",FALSE,0,4,NA,NA,NA,FALSE
"1611","643",10233,"RUTW","LETE","29.77078","-93.18123","none",NA,NA,NA,37,60,60,NA,1,NA,NA,"2019",60,"1",TRUE,0,6,NA,"3C",NA,FALSE
"1612","644",10234,"RUTW","LETE","29.77068","-93.18048","none",51,NA,NA,37,56,60,TRUE,7,4,56,"2019",37,"1",FALSE,1,0,32,NA,24,FALSE
"1613","644",10234,"RUTW","LETE","29.77068","-93.18048","none",51,NA,NA,37,56,60,TRUE,7,4,56,"2019",41,"1",FALSE,0,4,32,NA,24,FALSE
"1614","644",10234,"RUTW","LETE","29.77068","-93.18048","none",51,NA,NA,37,56,60,TRUE,7,4,56,"2019",46,"1",FALSE,0,5,32,NA,24,FALSE
"1615","644",10234,"RUTW","LETE","29.77068","-93.18048","none",51,NA,NA,37,56,60,TRUE,7,4,56,"2019",50,"1",FALSE,0,4,32,NA,24,FALSE
"1616","644",10234,"RUTW","LETE","29.77068","-93.18048","none",51,NA,NA,37,56,60,TRUE,7,4,56,"2019",54,"1",FALSE,0,4,32,NA,24,FALSE
"1617","644",10234,"RUTW","LETE","29.77068","-93.18048","none",51,NA,NA,37,56,60,TRUE,7,4,56,"2019",56,"1",FALSE,0,2,32,NA,24,FALSE
"1618","644",10234,"RUTW","LETE","29.77068","-93.18048","none",51,NA,NA,37,56,60,TRUE,7,4,56,"2019",60,"0",TRUE,0,4,32,"empty",24,FALSE
"1619","645",10235,"RUTW","LETE","29.76754","-93.16405","none",NA,NA,NA,37,41,46,TRUE,7,NA,NA,"2019",37,"1",FALSE,1,0,NA,NA,NA,FALSE
"1620","645",10235,"RUTW","LETE","29.76754","-93.16405","none",NA,NA,NA,37,41,46,TRUE,7,NA,NA,"2019",41,"1",FALSE,0,4,NA,NA,NA,FALSE
"1621","645",10235,"RUTW","LETE","29.76754","-93.16405","none",NA,NA,NA,37,41,46,TRUE,7,NA,NA,"2019",46,"0",TRUE,0,5,NA,"0E",NA,FALSE
"1622","646",10236,"RUTE","LETE","29.75839","-93.12074","none",NA,NA,NA,45,58,58,NA,1,NA,NA,"2019",39,"1",FALSE,1,0,NA,NA,NA,FALSE
"1623","646",10236,"RUTE","LETE","29.75839","-93.12074","none",NA,NA,NA,45,58,58,NA,1,NA,NA,"2019",45,"1",FALSE,0,6,NA,NA,NA,FALSE
"1624","646",10236,"RUTE","LETE","29.75839","-93.12074","none",NA,NA,NA,45,58,58,NA,1,NA,NA,"2019",51,"1",FALSE,0,6,NA,NA,NA,FALSE
"1625","646",10236,"RUTE","LETE","29.75839","-93.12074","none",NA,NA,NA,45,58,58,NA,1,NA,NA,"2019",54,"1",FALSE,0,3,NA,NA,NA,FALSE
"1626","646",10236,"RUTE","LETE","29.75839","-93.12074","none",NA,NA,NA,45,58,58,NA,1,NA,NA,"2019",58,"1",TRUE,0,4,NA,"hatch",NA,FALSE
"1627","647",10237,"RUTE","LETE","29.75842","-93.12101","none",NA,NA,NA,39,39,45,NA,5,NA,NA,"2019",39,"1",FALSE,1,0,NA,NA,NA,FALSE
"1628","647",10237,"RUTE","LETE","29.75842","-93.12101","none",NA,NA,NA,39,39,45,NA,5,NA,NA,"2019",45,"0",TRUE,0,6,NA,"fail",NA,FALSE
"1629","648",10238,"RUTE","LETE","29.75869","-93.12238","none",NA,NA,NA,45,60,60,NA,1,NA,NA,"2019",39,"1",FALSE,1,0,NA,NA,NA,FALSE
"1630","648",10238,"RUTE","LETE","29.75869","-93.12238","none",NA,NA,NA,45,60,60,NA,1,NA,NA,"2019",45,"1",FALSE,0,6,NA,NA,NA,FALSE
"1631","648",10238,"RUTE","LETE","29.75869","-93.12238","none",NA,NA,NA,45,60,60,NA,1,NA,NA,"2019",51,"1",FALSE,0,6,NA,NA,NA,FALSE
"1632","648",10238,"RUTE","LETE","29.75869","-93.12238","none",NA,NA,NA,45,60,60,NA,1,NA,NA,"2019",54,"1",FALSE,0,3,NA,NA,NA,FALSE
"1633","648",10238,"RUTE","LETE","29.75869","-93.12238","none",NA,NA,NA,45,60,60,NA,1,NA,NA,"2019",60,"1",TRUE,0,6,NA,"hatch",NA,FALSE
"1634","649",10239,"RUTE","CONI","29.7587","-93.12267","none",NA,NA,NA,39,51,51,NA,1,NA,NA,"2019",39,"1",FALSE,1,0,NA,NA,NA,FALSE
"1635","649",10239,"RUTE","CONI","29.7587","-93.12267","none",NA,NA,NA,39,51,51,NA,1,NA,NA,"2019",45,"1",FALSE,0,6,NA,NA,NA,FALSE
"1636","649",10239,"RUTE","CONI","29.7587","-93.12267","none",NA,NA,NA,39,51,51,NA,1,NA,NA,"2019",51,"1",TRUE,0,6,NA,"2C",NA,FALSE
"1637","650",10240,"RUTW","LETE","29.77064","-93.18053","none",42,30,40,26,26,32,TRUE,7,2,34,"2019",26,"1",FALSE,1,0,23,NA,11,FALSE
"1638","650",10240,"RUTW","LETE","29.77064","-93.18053","none",42,30,40,26,26,32,TRUE,7,2,34,"2019",32,"0",TRUE,0,6,23,"0E",11,FALSE
"1639","651",10241,"RUTW","LETE","29.77065","-93.18056","none",49,30,40,26,50,50,TRUE,1,2,50,"2019",26,"1",FALSE,1,0,30,NA,20,FALSE
"1640","651",10241,"RUTW","LETE","29.77065","-93.18056","none",49,30,40,26,50,50,TRUE,1,2,50,"2019",32,"1",FALSE,0,6,30,NA,20,FALSE
"1641","651",10241,"RUTW","LETE","29.77065","-93.18056","none",49,30,40,26,50,50,TRUE,1,2,50,"2019",37,"1",FALSE,0,5,30,NA,20,FALSE
"1642","651",10241,"RUTW","LETE","29.77065","-93.18056","none",49,30,40,26,50,50,TRUE,1,2,50,"2019",41,"1",FALSE,0,4,30,NA,20,FALSE
"1643","651",10241,"RUTW","LETE","29.77065","-93.18056","none",49,30,40,26,50,50,TRUE,1,2,50,"2019",46,"1",FALSE,0,5,30,NA,20,FALSE
"1644","651",10241,"RUTW","LETE","29.77065","-93.18056","none",49,30,40,26,50,50,TRUE,1,2,50,"2019",50,"1",TRUE,0,4,30,"chick behavior",20,FALSE
"1645","652",10242,"RUTW","LETE","29.76763","-93.1642","none",46,5,5,26,NA,NA,TRUE,7,2,37,"2019",26,"1",NA,1,0,27,NA,10,FALSE
"1646","652",10242,"RUTW","LETE","29.76763","-93.1642","none",46,5,5,26,NA,NA,TRUE,7,2,37,"2019",32,"0",NA,0,6,27,NA,10,TRUE
"1647","652",10242,"RUTW","LETE","29.76763","-93.1642","none",46,5,5,26,NA,NA,TRUE,7,2,37,"2019",37,"0",NA,0,5,27,NA,10,FALSE
"1648","654",10246,"RUTW","LETE","29.77001","-93.17696","none",NA,20,30,NA,NA,NA,NA,7,NA,NA,"2019",32,"1",NA,1,0,NA,NA,NA,FALSE
"1649","654",10246,"RUTW","LETE","29.77001","-93.17696","none",NA,20,30,NA,NA,NA,NA,7,NA,NA,"2019",37,"1",NA,0,5,NA,NA,NA,FALSE
"1650","654",10246,"RUTW","LETE","29.77001","-93.17696","none",NA,20,30,NA,NA,NA,NA,7,NA,NA,"2019",41,"1",NA,0,4,NA,NA,NA,FALSE
"1651","654",10246,"RUTW","LETE","29.77001","-93.17696","none",NA,20,30,NA,NA,NA,NA,7,NA,NA,"2019",46,"0",NA,0,5,NA,NA,NA,TRUE
"1652","655",10247,"RUTW","LETE","29.77049","-93.17966","none",NA,5,NA,32,41,46,NA,5,NA,NA,"2019",32,"1",FALSE,1,0,NA,NA,NA,FALSE
"1653","655",10247,"RUTW","LETE","29.77049","-93.17966","none",NA,5,NA,32,41,46,NA,5,NA,NA,"2019",37,"1",FALSE,0,5,NA,NA,NA,FALSE
"1654","655",10247,"RUTW","LETE","29.77049","-93.17966","none",NA,5,NA,32,41,46,NA,5,NA,NA,"2019",41,"1",FALSE,0,4,NA,NA,NA,FALSE
"1655","655",10247,"RUTW","LETE","29.77049","-93.17966","none",NA,5,NA,32,41,46,NA,5,NA,NA,"2019",46,"0",TRUE,0,5,NA,"0E",NA,FALSE
"1656","657",10249,"RUTW","LETE","29.77058","-93.17997","none",NA,NA,NA,32,37,46,NA,5,NA,NA,"2019",32,"1",FALSE,1,0,NA,NA,NA,FALSE
"1657","657",10249,"RUTW","LETE","29.77058","-93.17997","none",NA,NA,NA,32,37,46,NA,5,NA,NA,"2019",37,"1",FALSE,0,5,NA,NA,NA,FALSE
"1658","657",10249,"RUTW","LETE","29.77058","-93.17997","none",NA,NA,NA,32,37,46,NA,5,NA,NA,"2019",46,"0",TRUE,0,9,NA,"0E",NA,FALSE
"1659","658",10250,"RUTW","LETE","29.76987","-93.17583","none",NA,NA,NA,NA,NA,NA,NA,7,NA,NA,"2019",32,"1",NA,1,0,NA,NA,NA,FALSE
"1660","658",10250,"RUTW","LETE","29.76987","-93.17583","none",NA,NA,NA,NA,NA,NA,NA,7,NA,NA,"2019",37,"0",NA,0,5,NA,NA,NA,TRUE
"1661","658",10250,"RUTW","LETE","29.76987","-93.17583","none",NA,NA,NA,NA,NA,NA,NA,7,NA,NA,"2019",41,"0",NA,0,4,NA,NA,NA,TRUE
"1662","659",10251,"RUTW","LETE","29.76972","-93.17542","none",NA,NA,NA,NA,NA,NA,NA,7,NA,NA,"2019",32,"1",NA,1,0,NA,NA,NA,FALSE
"1663","659",10251,"RUTW","LETE","29.76972","-93.17542","none",NA,NA,NA,NA,NA,NA,NA,7,NA,NA,"2019",37,"0",NA,0,5,NA,NA,NA,TRUE
"1664","659",10251,"RUTW","LETE","29.76972","-93.17542","none",NA,NA,NA,NA,NA,NA,NA,7,NA,NA,"2019",41,"0",NA,0,4,NA,NA,NA,TRUE
"1665","659",10251,"RUTW","LETE","29.76972","-93.17542","none",NA,NA,NA,NA,NA,NA,NA,7,NA,NA,"2019",46,"0",NA,0,5,NA,NA,NA,FALSE
"1666","660",10252,"RUTW","CONI","29.76869","-93.16971","none",46,NA,NA,37,50,50,NA,1,NA,NA,"2019",37,"1",FALSE,1,0,30,NA,NA,FALSE
"1667","660",10252,"RUTW","CONI","29.76869","-93.16971","none",46,NA,NA,37,50,50,NA,1,NA,NA,"2019",41,"unknown",FALSE,0,4,30,NA,NA,TRUE
"1668","660",10252,"RUTW","CONI","29.76869","-93.16971","none",46,NA,NA,37,50,50,NA,1,NA,NA,"2019",46,"1",FALSE,0,5,30,NA,NA,FALSE
"1669","660",10252,"RUTW","CONI","29.76869","-93.16971","none",46,NA,NA,37,50,50,NA,1,NA,NA,"2019",50,"1",TRUE,0,4,30,"1C",NA,FALSE
"1670","661",10253,"RUTW","LETE","29.76847","-93.1687","none",55,NA,NA,NA,NA,NA,NA,7,NA,NA,"2019",32,"1",NA,1,0,36,NA,NA,FALSE
"1671","661",10253,"RUTW","LETE","29.76847","-93.1687","none",55,NA,NA,NA,NA,NA,NA,7,NA,NA,"2019",37,"1",NA,0,5,36,NA,NA,FALSE
"1672","661",10253,"RUTW","LETE","29.76847","-93.1687","none",55,NA,NA,NA,NA,NA,NA,7,NA,NA,"2019",41,"1",NA,0,4,36,NA,NA,FALSE
"1673","661",10253,"RUTW","LETE","29.76847","-93.1687","none",55,NA,NA,NA,NA,NA,NA,7,NA,NA,"2019",46,"1",NA,0,5,36,NA,NA,FALSE
"1674","661",10253,"RUTW","LETE","29.76847","-93.1687","none",55,NA,NA,NA,NA,NA,NA,7,NA,NA,"2019",50,"1",NA,0,4,36,NA,NA,FALSE
"1675","661",10253,"RUTW","LETE","29.76847","-93.1687","none",55,NA,NA,NA,NA,NA,NA,7,NA,NA,"2019",54,"0",NA,0,4,36,NA,NA,FALSE
"1676","662",10254,"RUTW","LETE","29.7683","-93.16759","none",47,NA,NA,32,46,50,NA,6,NA,NA,"2019",32,"1",FALSE,1,0,28,NA,NA,FALSE
"1677","662",10254,"RUTW","LETE","29.7683","-93.16759","none",47,NA,NA,32,46,50,NA,6,NA,NA,"2019",37,"1",FALSE,0,5,28,NA,NA,FALSE
"1678","662",10254,"RUTW","LETE","29.7683","-93.16759","none",47,NA,NA,32,46,50,NA,6,NA,NA,"2019",41,"1",FALSE,0,4,28,NA,NA,FALSE
"1679","662",10254,"RUTW","LETE","29.7683","-93.16759","none",47,NA,NA,32,46,50,NA,6,NA,NA,"2019",46,"1",FALSE,0,5,28,NA,NA,FALSE
"1680","662",10254,"RUTW","LETE","29.7683","-93.16759","none",47,NA,NA,32,46,50,NA,6,NA,NA,"2019",50,"0",TRUE,0,4,28,"fail",NA,FALSE
"1681","663",10255,"RUTW","LETE","29.7683","-93.1676","none",51,NA,NA,32,51,51,NA,1,NA,NA,"2019",32,"1",FALSE,1,0,32,NA,NA,FALSE
"1682","663",10255,"RUTW","LETE","29.7683","-93.1676","none",51,NA,NA,32,51,51,NA,1,NA,NA,"2019",37,"1",FALSE,0,5,32,NA,NA,FALSE
"1683","663",10255,"RUTW","LETE","29.7683","-93.1676","none",51,NA,NA,32,51,51,NA,1,NA,NA,"2019",41,"1",FALSE,0,4,32,NA,NA,FALSE
"1684","663",10255,"RUTW","LETE","29.7683","-93.1676","none",51,NA,NA,32,51,51,NA,1,NA,NA,"2019",46,"1",FALSE,0,5,32,NA,NA,FALSE
