"site","species","lat","lon","prot","estHD","cov_1m","cov_5m","i","j","k","camera","final_fate","cam_fate","fate_date","year","season_day","status","last_obs","same_ID","obs_int","init_date","nest_age"
"RUTE","LETE","29.75886","-93.12289","symbolic",NA,0,0,NA,NA,NA,NA,7,NA,NA,"2019",51,1,NA,0,6,NA,NA
"RUTE","LETE","29.75886","-93.12289","symbolic",NA,0,0,NA,NA,NA,NA,7,NA,NA,"2019",54,1,NA,0,3,NA,NA
"RUTE","LETE","29.75886","-93.12289","symbolic",NA,0,0,NA,NA,NA,NA,7,NA,NA,"2019",60,1,NA,0,6,NA,NA
"RUTE","LETE","29.75886","-93.12289","symbolic",NA,0,0,NA,NA,NA,NA,7,NA,NA,"2019",65,1,NA,0,5,NA,NA
"RUTE","LETE","29.75886","-93.12289","symbolic",NA,0,0,NA,NA,NA,NA,7,NA,NA,"2019",69,1,NA,0,4,NA,NA
"RUTE","LETE","29.75877","-93.12273","symbolic",NA,0,0,NA,NA,NA,NA,7,NA,NA,"2019",45,1,NA,1,0,NA,NA
"RUTE","LETE","29.75877","-93.12273","symbolic",NA,0,0,NA,NA,NA,NA,7,NA,NA,"2019",51,1,NA,0,6,NA,NA
"RUTE","LETE","29.75877","-93.12273","symbolic",NA,0,0,NA,NA,NA,NA,7,NA,NA,"2019",54,1,NA,0,3,NA,NA
"RUTE","LETE","29.75877","-93.12273","symbolic",NA,0,0,NA,NA,NA,NA,7,NA,NA,"2019",60,1,NA,0,6,NA,NA
"RUTE","LETE","29.75877","-93.12273","symbolic",NA,0,0,NA,NA,NA,NA,7,NA,NA,"2019",65,0,NA,0,5,NA,NA
"RUTW","LETE","29.76144","-93.1355","symbolic",60,0,5,45,51,58,FALSE,0,7,NA,"2019",45,1,FALSE,1,0,41,NA
"RUTW","LETE","29.76144","-93.1355","symbolic",60,0,5,45,51,58,FALSE,0,7,NA,"2019",47,1,FALSE,0,2,41,NA
"RUTW","LETE","29.76144","-93.1355","symbolic",60,0,5,45,51,58,FALSE,0,7,NA,"2019",51,1,FALSE,0,4,41,NA
"RUTW","LETE","29.76144","-93.1355","symbolic",60,0,5,45,51,58,FALSE,0,7,NA,"2019",58,0,TRUE,0,7,41,NA
"RUTW","LETE","29.76151","-93.13557","symbolic",NA,0,5,45,51,58,NA,0,NA,NA,"2019",45,1,FALSE,1,0,NA,NA
"RUTW","LETE","29.76151","-93.13557","symbolic",NA,0,5,45,51,58,NA,0,NA,NA,"2019",47,1,FALSE,0,2,NA,NA
"RUTW","LETE","29.76151","-93.13557","symbolic",NA,0,5,45,51,58,NA,0,NA,NA,"2019",50,1,FALSE,0,3,NA,NA
"RUTW","LETE","29.76151","-93.13557","symbolic",NA,0,5,45,51,58,NA,0,NA,NA,"2019",51,1,FALSE,0,1,NA,NA
"RUTW","LETE","29.76151","-93.13557","symbolic",NA,0,5,45,51,58,NA,0,NA,NA,"2019",58,0,TRUE,0,7,NA,NA
"RUTW","LETE","29.76159","-93.13612","symbolic",NA,0,0,NA,NA,NA,NA,7,NA,NA,"2019",45,1,NA,1,0,NA,NA
"RUTW","LETE","29.76159","-93.13612","symbolic",NA,0,0,NA,NA,NA,NA,7,NA,NA,"2019",47,1,NA,0,2,NA,NA
"RUTW","LETE","29.76159","-93.13612","symbolic",NA,0,0,NA,NA,NA,NA,7,NA,NA,"2019",51,0,NA,0,4,NA,NA
"RUTE","CONI","29.75806","-93.12002","none",57,90,80,51,54,60,NA,4,NA,NA,"2019",51,1,FALSE,2,0,41,NA
"RUTE","CONI","29.75806","-93.12002","none",57,90,80,51,54,60,NA,4,NA,NA,"2019",54,1,FALSE,0,3,41,NA
"RUTE","CONI","29.75806","-93.12002","none",57,90,80,51,54,60,NA,4,NA,NA,"2019",60,0,TRUE,0,6,41,NA
"RUTE","CONI","29.75728","-93.11665","none",52,90,80,51,52,52,NA,1,NA,NA,"2019",51,1,FALSE,1,0,36,NA
"RUTE","CONI","29.75728","-93.11665","none",52,90,80,51,52,52,NA,1,NA,NA,"2019",52,1,TRUE,0,1,36,NA
"RUTE","CONI","29.75728","-93.11665","none",52,90,80,51,52,52,NA,1,NA,NA,"2019",54,0,FALSE,0,2,36,NA
"RUTE","CONI","29.75634","-93.11276","none",67,80,75,51,69,69,NA,1,NA,NA,"2019",51,1,FALSE,1,0,51,NA
"RUTE","CONI","29.75634","-93.11276","none",67,80,75,51,69,69,NA,1,NA,NA,"2019",54,1,FALSE,0,3,51,NA
"RUTE","CONI","29.75634","-93.11276","none",67,80,75,51,69,69,NA,1,NA,NA,"2019",60,1,FALSE,0,6,51,NA
"RUTE","CONI","29.75634","-93.11276","none",67,80,75,51,69,69,NA,1,NA,NA,"2019",69,1,TRUE,0,9,51,NA
"RUTE","LETE","29.7589","-93.12319","symbolic",76,NA,NA,60,65,69,TRUE,7,NA,NA,"2019",60,1,FALSE,1,0,57,NA
"RUTE","LETE","29.7589","-93.12319","symbolic",76,NA,NA,60,65,69,TRUE,7,NA,NA,"2019",65,1,FALSE,0,5,57,NA
"RUTE","LETE","29.7589","-93.12319","symbolic",76,NA,NA,60,65,69,TRUE,7,NA,NA,"2019",69,0,TRUE,0,4,57,NA
"RUTE","CONI","29.75778","-93.11722","none",74,NA,NA,NA,NA,NA,NA,7,NA,NA,"2019",60,1,NA,1,0,58,NA
"RUTE","CONI","29.75778","-93.11722","none",74,NA,NA,NA,NA,NA,NA,7,NA,NA,"2019",69,1,NA,0,9,58,NA
"RUTE","CONI","29.75778","-93.11722","none",74,NA,NA,NA,NA,NA,NA,7,NA,NA,"2019",74,0,NA,0,5,58,NA
"RUTE","LETE","29.75817","-93.12001","none",76,NA,NA,60,60,64,NA,2,NA,NA,"2019",60,1,FALSE,1,0,57,NA
"RUTE","LETE","29.75817","-93.12001","none",76,NA,NA,60,60,64,NA,2,NA,NA,"2019",64,0,TRUE,0,4,57,NA
"RUTW","LETE","29.7702","-93.17794","none",79,NA,NA,60,64,69,NA,2,NA,NA,"2019",60,1,FALSE,1,0,60,NA
"RUTW","LETE","29.7702","-93.17794","none",79,NA,NA,60,64,69,NA,2,NA,NA,"2019",64,1,FALSE,0,4,60,NA
"RUTW","LETE","29.7702","-93.17794","none",79,NA,NA,60,64,69,NA,2,NA,NA,"2019",69,0,TRUE,0,5,60,NA
"RUTW","LETE","29.7705","-93.17954","none",79,NA,NA,60,69,74,TRUE,4,6,60,"2019",60,1,FALSE,1,0,60,0
"RUTW","LETE","29.7705","-93.17954","none",79,NA,NA,60,69,74,TRUE,4,6,60,"2019",64,1,FALSE,0,4,60,0
"RUTW","LETE","29.7705","-93.17954","none",79,NA,NA,60,69,74,TRUE,4,6,60,"2019",69,1,FALSE,0,5,60,0
"RUTW","LETE","29.7705","-93.17954","none",79,NA,NA,60,69,74,TRUE,4,6,60,"2019",74,0,TRUE,0,5,60,0
"RUTW","LETE","29.77062","-93.18002","none",76,NA,NA,60,74,78,TRUE,8,1,75,"2019",60,1,FALSE,1,0,57,18
"RUTW","LETE","29.77062","-93.18002","none",76,NA,NA,60,74,78,TRUE,8,1,75,"2019",64,1,FALSE,0,4,57,18
"RUTW","LETE","29.77062","-93.18002","none",76,NA,NA,60,74,78,TRUE,8,1,75,"2019",69,1,FALSE,0,5,57,18
"RUTW","LETE","29.77062","-93.18002","none",76,NA,NA,60,74,78,TRUE,8,1,75,"2019",74,1,FALSE,0,5,57,18
"RUTW","LETE","29.77062","-93.18002","none",76,NA,NA,60,74,78,TRUE,8,1,75,"2019",78,0,TRUE,0,4,57,18
"RUTW","LETE","29.77063","-93.18026","none",67,NA,NA,NA,NA,NA,NA,7,NA,NA,"2019",60,1,NA,1,0,48,NA
"RUTW","LETE","29.77063","-93.18026","none",67,NA,NA,NA,NA,NA,NA,7,NA,NA,"2019",64,1,NA,0,4,48,NA
"RUTW","LETE","29.77063","-93.18026","none",67,NA,NA,NA,NA,NA,NA,7,NA,NA,"2019",69,0,NA,0,5,48,NA
"RUTW","CONI","29.7639","-93.144","none",NA,60,70,71,74,74,NA,1,NA,NA,"2019",71,1,FALSE,1,0,NA,NA
"RUTW","CONI","29.7639","-93.144","none",NA,60,70,71,74,74,NA,1,NA,NA,"2019",74,1,TRUE,0,3,NA,NA
"RUTE","CONI","29.75673","-93.11461",NA,90,70,75,86,96,99,NA,4,NA,NA,"2019",74,1,FALSE,2,0,74,NA
"RUTE","CONI","29.75673","-93.11461",NA,90,70,75,86,96,99,NA,4,NA,NA,"2019",86,1,FALSE,0,12,74,NA
"RUTE","CONI","29.75673","-93.11461",NA,90,70,75,86,96,99,NA,4,NA,NA,"2019",89,1,FALSE,0,3,74,NA
"RUTE","CONI","29.75673","-93.11461",NA,90,70,75,86,96,99,NA,4,NA,NA,"2019",94,1,FALSE,0,5,74,NA
"RUTE","CONI","29.75673","-93.11461",NA,90,70,75,86,96,99,NA,4,NA,NA,"2019",95,1,FALSE,0,1,74,NA
"RUTE","CONI","29.75673","-93.11461",NA,90,70,75,86,96,99,NA,4,NA,NA,"2019",96,1,FALSE,0,1,74,NA
"RUTE","CONI","29.75673","-93.11461",NA,90,70,75,86,96,99,NA,4,NA,NA,"2019",99,0,TRUE,0,3,74,NA
"RUTW","CONI","29.76057","-93.13046","none",NA,15,25,86,103,103,NA,1,NA,NA,"2019",86,1,FALSE,1,0,NA,NA
"RUTW","CONI","29.76057","-93.13046","none",NA,15,25,86,103,103,NA,1,NA,NA,"2019",95,1,FALSE,0,9,NA,NA
"RUTW","CONI","29.76057","-93.13046","none",NA,15,25,86,103,103,NA,1,NA,NA,"2019",97,1,FALSE,0,2,NA,NA
"RUTW","CONI","29.76057","-93.13046","none",NA,15,25,86,103,103,NA,1,NA,NA,"2019",101,1,FALSE,0,4,NA,NA
"RUTW","CONI","29.76057","-93.13046","none",NA,15,25,86,103,103,NA,1,NA,NA,"2019",103,1,TRUE,0,2,NA,NA
"RUTW","LETE","29.76757","-93.16407","none",39,5,15,NA,NA,NA,NA,7,NA,NA,"2019",20,1,NA,1,0,20,NA
"RUTW","LETE","29.76757","-93.16407","none",39,5,15,NA,NA,NA,NA,7,NA,NA,"2019",23,1,NA,0,3,20,NA
"RUTW","LETE","29.76757","-93.16407","none",39,5,15,NA,NA,NA,NA,7,NA,NA,"2019",32,1,NA,0,9,20,NA
"RUTW","LETE","29.76757","-93.16407","none",39,5,15,NA,NA,NA,NA,7,NA,NA,"2019",37,1,NA,0,5,20,NA
"RUTW","LETE","29.76757","-93.16407","none",39,5,15,NA,NA,NA,NA,7,NA,NA,"2019",41,1,NA,0,4,20,NA
"RUTW","LETE","29.76757","-93.16407","none",39,5,15,NA,NA,NA,NA,7,NA,NA,"2019",46,0,NA,0,5,20,NA
"RUTW","LETE","29.77008","-93.17743","none",37,15,15,NA,NA,NA,NA,7,NA,NA,"2019",20,1,NA,1,0,18,NA
"RUTW","LETE","29.77008","-93.17743","none",37,15,15,NA,NA,NA,NA,7,NA,NA,"2019",23,1,NA,0,3,18,NA
"RUTW","LETE","29.77008","-93.17743","none",37,15,15,NA,NA,NA,NA,7,NA,NA,"2019",32,1,NA,0,9,18,NA
"RUTW","LETE","29.77008","-93.17743","none",37,15,15,NA,NA,NA,NA,7,NA,NA,"2019",37,1,NA,0,5,18,NA
"RUTW","LETE","29.77008","-93.17743","none",37,15,15,NA,NA,NA,NA,7,NA,NA,"2019",41,1,NA,0,4,18,NA
"RUTW","LETE","29.77008","-93.17743","none",37,15,15,NA,NA,NA,NA,7,NA,NA,"2019",46,1,NA,0,5,18,NA
"RUTW","LETE","29.76977","-93.17558","none",38,10,10,NA,NA,NA,NA,7,NA,NA,"2019",20,1,NA,1,0,19,NA
"RUTW","LETE","29.76977","-93.17558","none",38,10,10,NA,NA,NA,NA,7,NA,NA,"2019",23,1,NA,0,3,19,NA
"RUTW","LETE","29.76977","-93.17558","none",38,10,10,NA,NA,NA,NA,7,NA,NA,"2019",32,0,NA,0,9,19,NA
"RUTW","LETE","29.77051","-93.17966","none",39,5,5,NA,NA,NA,NA,7,NA,NA,"2019",20,1,NA,1,0,20,NA
"RUTW","LETE","29.76799","-93.16595","none",39,5,5,20,41,46,TRUE,7,1,41,"2019",20,1,FALSE,1,0,20,21
"RUTW","LETE","29.76799","-93.16595","none",39,5,5,20,41,46,TRUE,7,1,41,"2019",23,1,FALSE,0,3,20,21
"RUTW","LETE","29.76799","-93.16595","none",39,5,5,20,41,46,TRUE,7,1,41,"2019",32,1,FALSE,0,9,20,21
"RUTW","LETE","29.76799","-93.16595","none",39,5,5,20,41,46,TRUE,7,1,41,"2019",37,1,FALSE,0,5,20,21
"RUTW","LETE","29.76799","-93.16595","none",39,5,5,20,41,46,TRUE,7,1,41,"2019",41,1,FALSE,0,4,20,21
"RUTW","LETE","29.76799","-93.16595","none",39,5,5,20,41,46,TRUE,7,1,41,"2019",46,0,TRUE,0,5,20,21
"RUTW","LETE","29.76784","-93.16529","none",37,5,5,20,41,41,NA,1,NA,NA,"2019",20,1,FALSE,1,0,18,NA
"RUTW","LETE","29.76784","-93.16529","none",37,5,5,20,41,41,NA,1,NA,NA,"2019",23,1,FALSE,0,3,18,NA
"RUTW","LETE","29.76784","-93.16529","none",37,5,5,20,41,41,NA,1,NA,NA,"2019",32,1,FALSE,0,9,18,NA
"RUTW","LETE","29.76784","-93.16529","none",37,5,5,20,41,41,NA,1,NA,NA,"2019",37,1,FALSE,0,5,18,NA
"RUTW","LETE","29.76784","-93.16529","none",37,5,5,20,41,41,NA,1,NA,NA,"2019",41,1,TRUE,0,4,18,NA
"RUTW","LETE","29.77073","-93.18079","none",35,5,5,NA,NA,NA,NA,7,NA,NA,"2019",20,1,NA,1,0,16,NA
"RUTW","LETE","29.77073","-93.18079","none",35,5,5,NA,NA,NA,NA,7,NA,NA,"2019",23,1,NA,0,3,16,NA
"RUTW","LETE","29.77073","-93.18079","none",35,5,5,NA,NA,NA,NA,7,NA,NA,"2019",32,1,NA,0,9,16,NA
"RUTW","LETE","29.77073","-93.18079","none",35,5,5,NA,NA,NA,NA,7,NA,NA,"2019",37,0,NA,0,5,16,NA
"RUTW","LETE","29.77073","-93.18079","none",35,5,5,NA,NA,NA,NA,7,NA,NA,"2019",41,0,NA,0,4,16,NA
"RUTW","LETE","29.77049","-93.17948","none",38,5,5,20,20,23,NA,5,NA,NA,"2019",20,1,FALSE,1,0,19,NA
"RUTW","LETE","29.77049","-93.17948","none",38,5,5,20,20,23,NA,5,NA,NA,"2019",23,0,TRUE,0,3,19,NA
"RUTW","LETE","29.76749","-93.16374","none",37,5,30,NA,NA,NA,NA,7,NA,NA,"2019",20,1,NA,1,0,18,NA
"RUTW","LETE","29.76749","-93.16374","none",37,5,30,NA,NA,NA,NA,7,NA,NA,"2019",23,1,NA,0,3,18,NA
"RUTW","LETE","29.76749","-93.16374","none",37,5,30,NA,NA,NA,NA,7,NA,NA,"2019",32,1,NA,0,9,18,NA
"RUTW","LETE","29.76749","-93.16374","none",37,5,30,NA,NA,NA,NA,7,NA,NA,"2019",37,0,NA,0,5,18,NA
"RUTW","LETE","29.76749","-93.16374","none",37,5,30,NA,NA,NA,NA,7,NA,NA,"2019",41,0,NA,0,4,18,NA
"RUTW","LETE","29.76747","-93.16365","none",39,30,40,NA,NA,NA,NA,7,NA,NA,"2019",20,1,NA,2,0,20,NA
"RUTW","LETE","29.76747","-93.16365","none",39,30,40,NA,NA,NA,NA,7,NA,NA,"2019",23,1,NA,0,3,20,NA
"RUTW","LETE","29.76747","-93.16365","none",39,30,40,NA,NA,NA,NA,7,NA,NA,"2019",32,1,NA,0,9,20,NA
"RUTW","LETE","29.76747","-93.16365","none",39,30,40,NA,NA,NA,NA,7,NA,NA,"2019",37,1,NA,0,5,20,NA
"RUTW","LETE","29.76747","-93.16365","none",39,30,40,NA,NA,NA,NA,7,NA,NA,"2019",41,1,NA,0,4,20,NA
"RUTW","LETE","29.76747","-93.16365","none",39,30,40,NA,NA,NA,NA,7,NA,NA,"2019",46,0,NA,0,5,20,NA
"RUTW","LETE","29.76982","-93.176","none",38,20,30,NA,NA,NA,NA,7,NA,NA,"2019",20,1,NA,1,0,19,NA
"RUTW","LETE","29.76982","-93.176","none",38,20,30,NA,NA,NA,NA,7,NA,NA,"2019",23,1,NA,0,3,19,NA
"RUTW","LETE","29.76982","-93.176","none",38,20,30,NA,NA,NA,NA,7,NA,NA,"2019",32,1,NA,0,9,19,NA
"RUTW","LETE","29.76982","-93.176","none",38,20,30,NA,NA,NA,NA,7,NA,NA,"2019",37,0,NA,0,5,19,NA
"RUTW","LETE","29.76737","-93.16323","none",39,10,30,NA,NA,NA,NA,7,NA,NA,"2019",20,1,NA,1,0,20,NA
"RUTW","LETE","29.76737","-93.16323","none",39,10,30,NA,NA,NA,NA,7,NA,NA,"2019",23,1,NA,0,3,20,NA
"RUTW","LETE","29.76737","-93.16323","none",39,10,30,NA,NA,NA,NA,7,NA,NA,"2019",32,1,NA,0,9,20,NA
"RUTW","LETE","29.76737","-93.16323","none",39,10,30,NA,NA,NA,NA,7,NA,NA,"2019",37,1,NA,0,5,20,NA
"RUTW","LETE","29.76737","-93.16323","none",39,10,30,NA,NA,NA,NA,7,NA,NA,"2019",41,1,NA,0,4,20,NA
"RUTW","LETE","29.76737","-93.16323","none",39,10,30,NA,NA,NA,NA,7,NA,NA,"2019",46,0,NA,0,5,20,NA
"RUTW","LETE","29.76998","-93.17687","none",37,5,5,20,41,41,NA,1,NA,NA,"2019",20,1,FALSE,1,0,18,NA
"RUTW","LETE","29.76998","-93.17687","none",37,5,5,20,41,41,NA,1,NA,NA,"2019",23,1,FALSE,0,3,18,NA
"RUTW","LETE","29.76998","-93.17687","none",37,5,5,20,41,41,NA,1,NA,NA,"2019",32,1,FALSE,0,9,18,NA
"RUTW","LETE","29.76998","-93.17687","none",37,5,5,20,41,41,NA,1,NA,NA,"2019",37,1,FALSE,0,5,18,NA
"RUTW","LETE","29.76998","-93.17687","none",37,5,5,20,41,41,NA,1,NA,NA,"2019",41,1,TRUE,0,4,18,NA
"RUTW","LETE","29.76699","-93.16137","none",51,NA,NA,37,46,50,TRUE,0,6,48,"2019",37,1,FALSE,3,0,32,16
"RUTW","LETE","29.76699","-93.16137","none",51,NA,NA,37,46,50,TRUE,0,6,48,"2019",41,1,FALSE,0,4,32,16
"RUTW","LETE","29.76699","-93.16137","none",51,NA,NA,37,46,50,TRUE,0,6,48,"2019",46,1,FALSE,0,5,32,16
"RUTW","LETE","29.76699","-93.16137","none",51,NA,NA,37,46,50,TRUE,0,6,48,"2019",50,0,TRUE,0,4,32,16
"RUTW","LETE","29.76702","-93.16142","none",NA,NA,NA,32,32,37,NA,4,NA,NA,"2019",32,1,FALSE,1,0,NA,NA
"RUTW","LETE","29.76702","-93.16142","none",NA,NA,NA,32,32,37,NA,4,NA,NA,"2019",37,0,TRUE,0,5,NA,NA
"RUTW","LETE","29.76702","-93.16142","none",NA,NA,NA,32,32,37,NA,4,NA,NA,"2019",41,0,FALSE,0,4,NA,NA
"RUTW","LETE","29.76702","-93.16142","none",NA,NA,NA,32,32,37,NA,4,NA,NA,"2019",46,0,FALSE,0,5,NA,NA
"RUTW","LETE","29.76707","-93.16164","none",50,NA,NA,30,50,50,TRUE,7,1,52,"2019",32,1,FALSE,1,0,31,21
"RUTW","LETE","29.76707","-93.16164","none",50,NA,NA,30,50,50,TRUE,7,1,52,"2019",37,1,FALSE,0,5,31,21
"RUTW","LETE","29.76707","-93.16164","none",50,NA,NA,30,50,50,TRUE,7,1,52,"2019",41,1,FALSE,0,4,31,21
"RUTW","LETE","29.76707","-93.16164","none",50,NA,NA,30,50,50,TRUE,7,1,52,"2019",46,1,FALSE,0,5,31,21
"RUTW","LETE","29.76707","-93.16164","none",50,NA,NA,30,50,50,TRUE,7,1,52,"2019",50,1,TRUE,0,4,31,21
"RUTW","LETE","29.76707","-93.16164","none",50,NA,NA,30,50,50,TRUE,7,1,52,"2019",60,0,FALSE,0,10,31,21
"RUTW","LETE","29.76697","-93.16144","none",NA,NA,NA,41,41,46,TRUE,0,NA,NA,"2019",41,1,FALSE,1,0,NA,NA
"RUTW","LETE","29.76697","-93.16144","none",NA,NA,NA,41,41,46,TRUE,0,NA,NA,"2019",46,0,TRUE,0,5,NA,NA
"RUTW","LETE","29.76751","-93.16409","none",50,NA,NA,37,54,54,NA,1,NA,NA,"2019",37,1,FALSE,1,0,31,NA
"RUTW","LETE","29.76751","-93.16409","none",50,NA,NA,37,54,54,NA,1,NA,NA,"2019",46,1,FALSE,0,9,31,NA
"RUTW","LETE","29.76751","-93.16409","none",50,NA,NA,37,54,54,NA,1,NA,NA,"2019",50,1,FALSE,0,4,31,NA
"RUTW","LETE","29.76751","-93.16409","none",50,NA,NA,37,54,54,NA,1,NA,NA,"2019",54,1,TRUE,0,4,31,NA
"RUTW","LETE","29.76757","-93.16476","none",NA,NA,NA,37,37,41,NA,0,NA,NA,"2019",37,1,FALSE,1,0,NA,NA
"RUTW","LETE","29.76757","-93.16476","none",NA,NA,NA,37,37,41,NA,0,NA,NA,"2019",41,0,TRUE,0,4,NA,NA
"RUTW","LETE","29.76797","-93.16587","none",NA,NA,NA,37,41,46,TRUE,7,1,43,"2019",37,1,FALSE,1,0,NA,NA
"RUTW","LETE","29.76797","-93.16587","none",NA,NA,NA,37,41,46,TRUE,7,1,43,"2019",41,1,FALSE,0,4,NA,NA
"RUTW","LETE","29.76797","-93.16587","none",NA,NA,NA,37,41,46,TRUE,7,1,43,"2019",46,0,TRUE,0,5,NA,NA
"RUTW","LETE","29.76865","-93.16972","none",NA,NA,NA,37,46,50,NA,0,NA,NA,"2019",37,1,FALSE,1,0,NA,NA
"RUTW","LETE","29.76865","-93.16972","none",NA,NA,NA,37,46,50,NA,0,NA,NA,"2019",41,1,FALSE,0,4,NA,NA
"RUTW","LETE","29.76865","-93.16972","none",NA,NA,NA,37,46,50,NA,0,NA,NA,"2019",46,1,FALSE,0,5,NA,NA
"RUTW","LETE","29.76865","-93.16972","none",NA,NA,NA,37,46,50,NA,0,NA,NA,"2019",50,0,TRUE,0,4,NA,NA
"RUTW","LETE","29.76913","-93.17229","none",52,NA,NA,37,50,54,FALSE,7,7,NA,"2019",37,1,FALSE,1,0,33,NA
"RUTW","LETE","29.76913","-93.17229","none",52,NA,NA,37,50,54,FALSE,7,7,NA,"2019",46,1,FALSE,0,9,33,NA
"RUTW","LETE","29.76913","-93.17229","none",52,NA,NA,37,50,54,FALSE,7,7,NA,"2019",50,1,FALSE,0,4,33,NA
"RUTW","LETE","29.76913","-93.17229","none",52,NA,NA,37,50,54,FALSE,7,7,NA,"2019",54,0,TRUE,0,4,33,NA
"RUTW","LETE","29.77015","-93.17771","none",58,NA,NA,46,50,54,NA,NA,NA,NA,"2019",37,1,FALSE,1,0,39,NA
"RUTW","LETE","29.77015","-93.17771","none",58,NA,NA,46,50,54,NA,NA,NA,NA,"2019",41,1,FALSE,0,4,39,NA
"RUTW","LETE","29.77015","-93.17771","none",58,NA,NA,46,50,54,NA,NA,NA,NA,"2019",46,1,FALSE,0,5,39,NA
"RUTW","LETE","29.77015","-93.17771","none",58,NA,NA,46,50,54,NA,NA,NA,NA,"2019",50,1,FALSE,0,4,39,NA
"RUTW","LETE","29.77015","-93.17771","none",58,NA,NA,46,50,54,NA,NA,NA,NA,"2019",54,0,TRUE,0,4,39,NA
"RUTW","LETE","29.77078","-93.18123","none",NA,NA,NA,37,60,60,NA,1,NA,NA,"2019",37,1,FALSE,1,0,NA,NA
"RUTW","LETE","29.77078","-93.18123","none",NA,NA,NA,37,60,60,NA,1,NA,NA,"2019",41,1,FALSE,0,4,NA,NA
"RUTW","LETE","29.77078","-93.18123","none",NA,NA,NA,37,60,60,NA,1,NA,NA,"2019",46,1,FALSE,0,5,NA,NA
"RUTW","LETE","29.77078","-93.18123","none",NA,NA,NA,37,60,60,NA,1,NA,NA,"2019",50,1,FALSE,0,4,NA,NA
"RUTW","LETE","29.77078","-93.18123","none",NA,NA,NA,37,60,60,NA,1,NA,NA,"2019",54,1,FALSE,0,4,NA,NA
"RUTW","LETE","29.77078","-93.18123","none",NA,NA,NA,37,60,60,NA,1,NA,NA,"2019",60,1,TRUE,0,6,NA,NA
"RUTW","LETE","29.77068","-93.18048","none",51,NA,NA,37,56,60,TRUE,7,4,56,"2019",37,1,FALSE,1,0,32,24
"RUTW","LETE","29.77068","-93.18048","none",51,NA,NA,37,56,60,TRUE,7,4,56,"2019",41,1,FALSE,0,4,32,24
"RUTW","LETE","29.77068","-93.18048","none",51,NA,NA,37,56,60,TRUE,7,4,56,"2019",46,1,FALSE,0,5,32,24
"RUTW","LETE","29.77068","-93.18048","none",51,NA,NA,37,56,60,TRUE,7,4,56,"2019",50,1,FALSE,0,4,32,24
"RUTW","LETE","29.77068","-93.18048","none",51,NA,NA,37,56,60,TRUE,7,4,56,"2019",54,1,FALSE,0,4,32,24
"RUTW","LETE","29.77068","-93.18048","none",51,NA,NA,37,56,60,TRUE,7,4,56,"2019",56,1,FALSE,0,2,32,24
"RUTW","LETE","29.77068","-93.18048","none",51,NA,NA,37,56,60,TRUE,7,4,56,"2019",60,0,TRUE,0,4,32,24
"RUTW","LETE","29.76754","-93.16405","none",NA,NA,NA,37,41,46,TRUE,7,NA,NA,"2019",37,1,FALSE,1,0,NA,NA
"RUTW","LETE","29.76754","-93.16405","none",NA,NA,NA,37,41,46,TRUE,7,NA,NA,"2019",41,1,FALSE,0,4,NA,NA
"RUTW","LETE","29.76754","-93.16405","none",NA,NA,NA,37,41,46,TRUE,7,NA,NA,"2019",46,0,TRUE,0,5,NA,NA
"RUTE","LETE","29.75839","-93.12074","none",NA,NA,NA,45,58,58,NA,1,NA,NA,"2019",39,1,FALSE,1,0,NA,NA
"RUTE","LETE","29.75839","-93.12074","none",NA,NA,NA,45,58,58,NA,1,NA,NA,"2019",45,1,FALSE,0,6,NA,NA
"RUTE","LETE","29.75839","-93.12074","none",NA,NA,NA,45,58,58,NA,1,NA,NA,"2019",51,1,FALSE,0,6,NA,NA
"RUTE","LETE","29.75839","-93.12074","none",NA,NA,NA,45,58,58,NA,1,NA,NA,"2019",54,1,FALSE,0,3,NA,NA
"RUTE","LETE","29.75839","-93.12074","none",NA,NA,NA,45,58,58,NA,1,NA,NA,"2019",58,1,TRUE,0,4,NA,NA
"RUTE","LETE","29.75839","-93.12074","none",NA,NA,NA,45,58,58,NA,1,NA,NA,"2019",60,0,FALSE,0,2,NA,NA
"RUTE","LETE","29.75842","-93.12101","none",NA,NA,NA,39,39,45,NA,5,NA,NA,"2019",39,1,FALSE,1,0,NA,NA
"RUTE","LETE","29.75842","-93.12101","none",NA,NA,NA,39,39,45,NA,5,NA,NA,"2019",45,0,TRUE,0,6,NA,NA
"RUTE","LETE","29.75869","-93.12238","none",NA,NA,NA,45,60,60,NA,1,NA,NA,"2019",39,1,FALSE,1,0,NA,NA
"RUTE","LETE","29.75869","-93.12238","none",NA,NA,NA,45,60,60,NA,1,NA,NA,"2019",45,1,FALSE,0,6,NA,NA
"RUTE","LETE","29.75869","-93.12238","none",NA,NA,NA,45,60,60,NA,1,NA,NA,"2019",51,1,FALSE,0,6,NA,NA
"RUTE","LETE","29.75869","-93.12238","none",NA,NA,NA,45,60,60,NA,1,NA,NA,"2019",54,1,FALSE,0,3,NA,NA
"RUTE","LETE","29.75869","-93.12238","none",NA,NA,NA,45,60,60,NA,1,NA,NA,"2019",60,1,TRUE,0,6,NA,NA
"RUTE","CONI","29.7587","-93.12267","none",NA,NA,NA,39,51,51,NA,1,NA,NA,"2019",39,1,FALSE,1,0,NA,NA
"RUTE","CONI","29.7587","-93.12267","none",NA,NA,NA,39,51,51,NA,1,NA,NA,"2019",45,1,FALSE,0,6,NA,NA
