"","nest","site","species","lat","lon","prot","estHD","cov_1m","cov_5m","i","j","k","camera","final_fate","cam_fate","fate_date","year","season_day","status","last_obs","same_ID","obs_int","init_date","nest_age","final_obs","lost"
"482",20423,"RUTW","LETE","29.76422","-93.14847","symbolic",100,50,75,82,98,101,FALSE,2,NA,NA,"2020",101,"0",TRUE,0,3,81,NA,"0E",FALSE
"483",20424,"RUTW","LETE","29.76563","-93.15456","symbolic",91,0,20,82,95,95,TRUE,8,1,95,"2020",82,"1",FALSE,1,0,72,23,NA,FALSE
"484",20424,"RUTW","LETE","29.76563","-93.15456","symbolic",91,0,20,82,95,95,TRUE,8,1,95,"2020",83,"1",FALSE,0,1,72,23,NA,FALSE
"485",20424,"RUTW","LETE","29.76563","-93.15456","symbolic",91,0,20,82,95,95,TRUE,8,1,95,"2020",85,"1",FALSE,0,2,72,23,NA,FALSE
"486",20424,"RUTW","LETE","29.76563","-93.15456","symbolic",91,0,20,82,95,95,TRUE,8,1,95,"2020",89,"1",FALSE,0,4,72,23,NA,FALSE
"487",20424,"RUTW","LETE","29.76563","-93.15456","symbolic",91,0,20,82,95,95,TRUE,8,1,95,"2020",92,"1",FALSE,0,3,72,23,NA,FALSE
"488",20424,"RUTW","LETE","29.76563","-93.15456","symbolic",91,0,20,82,95,95,TRUE,8,1,95,"2020",95,"0",TRUE,0,3,72,23,"0E",FALSE
"489",20425,"RUTW","LETE","29.76388","-93.14663","symbolic",96,20,40,83,101,101,FALSE,1,NA,NA,"2020",83,"1",FALSE,1,0,77,NA,NA,FALSE
"490",20425,"RUTW","LETE","29.76388","-93.14663","symbolic",96,20,40,83,101,101,FALSE,1,NA,NA,"2020",85,"1",FALSE,0,2,77,NA,NA,FALSE
"491",20425,"RUTW","LETE","29.76388","-93.14663","symbolic",96,20,40,83,101,101,FALSE,1,NA,NA,"2020",89,"1",FALSE,0,4,77,NA,NA,FALSE
"492",20425,"RUTW","LETE","29.76388","-93.14663","symbolic",96,20,40,83,101,101,FALSE,1,NA,NA,"2020",92,"1",FALSE,0,3,77,NA,NA,FALSE
"493",20425,"RUTW","LETE","29.76388","-93.14663","symbolic",96,20,40,83,101,101,FALSE,1,NA,NA,"2020",95,"1",FALSE,0,3,77,NA,NA,FALSE
"494",20425,"RUTW","LETE","29.76388","-93.14663","symbolic",96,20,40,83,101,101,FALSE,1,NA,NA,"2020",98,"1",FALSE,0,3,77,NA,NA,FALSE
"495",20425,"RUTW","LETE","29.76388","-93.14663","symbolic",96,20,40,83,101,101,FALSE,1,NA,NA,"2020",101,"1",TRUE,0,3,77,NA,"0E",FALSE
"496",20426,"RUTW","LETE","29.76376","-93.14611","symbolic",100,0,25,83,85,89,FALSE,6,NA,NA,"2020",83,"1",FALSE,1,0,81,NA,NA,FALSE
"497",20426,"RUTW","LETE","29.76376","-93.14611","symbolic",100,0,25,83,85,89,FALSE,6,NA,NA,"2020",85,"1",FALSE,0,2,81,NA,NA,FALSE
"498",20426,"RUTW","LETE","29.76376","-93.14611","symbolic",100,0,25,83,85,89,FALSE,6,NA,NA,"2020",89,"0",TRUE,0,4,81,NA,"0E",FALSE
"499",20427,"RUTW","LETE","29.76366","-93.14568","symbolic",96,0,25,83,95,95,FALSE,1,NA,NA,"2020",83,"1",FALSE,1,0,77,NA,NA,FALSE
"500",20427,"RUTW","LETE","29.76366","-93.14568","symbolic",96,0,25,83,95,95,FALSE,1,NA,NA,"2020",85,"1",FALSE,0,2,77,NA,NA,FALSE
"501",20427,"RUTW","LETE","29.76366","-93.14568","symbolic",96,0,25,83,95,95,FALSE,1,NA,NA,"2020",89,"1",FALSE,0,4,77,NA,NA,FALSE
"502",20427,"RUTW","LETE","29.76366","-93.14568","symbolic",96,0,25,83,95,95,FALSE,1,NA,NA,"2020",92,"1",FALSE,0,3,77,NA,NA,FALSE
"503",20427,"RUTW","LETE","29.76366","-93.14568","symbolic",96,0,25,83,95,95,FALSE,1,NA,NA,"2020",95,"1",TRUE,0,3,77,NA,"1E",FALSE
"504",20428,"RUTW","LETE","29.76359","-93.14537","symbolic",101,0,25,83,89,92,FALSE,0,NA,NA,"2020",83,"1",FALSE,1,0,82,NA,NA,FALSE
"505",20428,"RUTW","LETE","29.76359","-93.14537","symbolic",101,0,25,83,89,92,FALSE,0,NA,NA,"2020",85,"1",FALSE,0,2,82,NA,NA,FALSE
"506",20428,"RUTW","LETE","29.76359","-93.14537","symbolic",101,0,25,83,89,92,FALSE,0,NA,NA,"2020",89,"1",FALSE,0,4,82,NA,NA,FALSE
"507",20428,"RUTW","LETE","29.76359","-93.14537","symbolic",101,0,25,83,89,92,FALSE,0,NA,NA,"2020",92,"1",TRUE,0,3,82,NA,"1E",FALSE
"508",20429,"RUTW","LETE","29.76356","-93.14529","symbolic",100,0,25,83,95,98,FALSE,6,NA,NA,"2020",83,"1",FALSE,1,0,81,NA,NA,FALSE
"509",20429,"RUTW","LETE","29.76356","-93.14529","symbolic",100,0,25,83,95,98,FALSE,6,NA,NA,"2020",85,"1",FALSE,0,2,81,NA,NA,FALSE
"510",20429,"RUTW","LETE","29.76356","-93.14529","symbolic",100,0,25,83,95,98,FALSE,6,NA,NA,"2020",89,"1",FALSE,0,4,81,NA,NA,FALSE
"511",20429,"RUTW","LETE","29.76356","-93.14529","symbolic",100,0,25,83,95,98,FALSE,6,NA,NA,"2020",92,"1",FALSE,0,3,81,NA,NA,FALSE
"512",20429,"RUTW","LETE","29.76356","-93.14529","symbolic",100,0,25,83,95,98,FALSE,6,NA,NA,"2020",95,"1",FALSE,0,3,81,NA,NA,FALSE
"513",20429,"RUTW","LETE","29.76356","-93.14529","symbolic",100,0,25,83,95,98,FALSE,6,NA,NA,"2020",98,"0",TRUE,0,3,81,NA,"0E",FALSE
"514",20432,"RUTW","LETE","29.76359","-93.14536","symbolic",103,0,10,85,98,101,FALSE,6,NA,NA,"2020",85,"1",FALSE,1,0,84,NA,NA,FALSE
"515",20432,"RUTW","LETE","29.76359","-93.14536","symbolic",103,0,10,85,98,101,FALSE,6,NA,NA,"2020",89,"1",FALSE,0,4,84,NA,NA,FALSE
"516",20432,"RUTW","LETE","29.76359","-93.14536","symbolic",103,0,10,85,98,101,FALSE,6,NA,NA,"2020",92,"1",FALSE,0,3,84,NA,NA,FALSE
"517",20432,"RUTW","LETE","29.76359","-93.14536","symbolic",103,0,10,85,98,101,FALSE,6,NA,NA,"2020",95,"1",FALSE,0,3,84,NA,NA,FALSE
"518",20432,"RUTW","LETE","29.76359","-93.14536","symbolic",103,0,10,85,98,101,FALSE,6,NA,NA,"2020",98,"1",FALSE,0,3,84,NA,NA,FALSE
"519",20432,"RUTW","LETE","29.76359","-93.14536","symbolic",103,0,10,85,98,101,FALSE,6,NA,NA,"2020",101,"0",TRUE,0,3,84,NA,"0E",FALSE
"520",20433,"RUTW","LETE","29.76359","-93.14542","symbolic",103,5,10,85,98,101,TRUE,6,6,101,"2020",85,"1",FALSE,1,0,84,17,NA,FALSE
"521",20433,"RUTW","LETE","29.76359","-93.14542","symbolic",103,5,10,85,98,101,TRUE,6,6,101,"2020",89,"1",FALSE,0,4,84,17,NA,FALSE
"522",20433,"RUTW","LETE","29.76359","-93.14542","symbolic",103,5,10,85,98,101,TRUE,6,6,101,"2020",92,"1",FALSE,0,3,84,17,NA,FALSE
"523",20433,"RUTW","LETE","29.76359","-93.14542","symbolic",103,5,10,85,98,101,TRUE,6,6,101,"2020",95,"1",FALSE,0,3,84,17,NA,FALSE
"524",20433,"RUTW","LETE","29.76359","-93.14542","symbolic",103,5,10,85,98,101,TRUE,6,6,101,"2020",98,"1",FALSE,0,3,84,17,NA,FALSE
"525",20433,"RUTW","LETE","29.76359","-93.14542","symbolic",103,5,10,85,98,101,TRUE,6,6,101,"2020",101,"0",TRUE,0,3,84,17,"0E",FALSE
"526",20434,"RUTW","LETE","29.76363","-93.1456","symbolic",103,0,10,85,98,101,FALSE,2,NA,NA,"2020",85,"1",FALSE,1,0,84,NA,NA,FALSE
"527",20434,"RUTW","LETE","29.76363","-93.1456","symbolic",103,0,10,85,98,101,FALSE,2,NA,NA,"2020",89,"1",FALSE,0,4,84,NA,NA,FALSE
"528",20434,"RUTW","LETE","29.76363","-93.1456","symbolic",103,0,10,85,98,101,FALSE,2,NA,NA,"2020",92,"1",FALSE,0,3,84,NA,NA,FALSE
"529",20434,"RUTW","LETE","29.76363","-93.1456","symbolic",103,0,10,85,98,101,FALSE,2,NA,NA,"2020",95,"1",FALSE,0,3,84,NA,NA,FALSE
"530",20434,"RUTW","LETE","29.76363","-93.1456","symbolic",103,0,10,85,98,101,FALSE,2,NA,NA,"2020",98,"1",FALSE,0,3,84,NA,NA,FALSE
"531",20434,"RUTW","LETE","29.76363","-93.1456","symbolic",103,0,10,85,98,101,FALSE,2,NA,NA,"2020",101,"0",TRUE,0,3,84,NA,"0E",FALSE
"532",20435,"RUTW","LETE","29.76408","-93.14817","symbolic",103,0,0,85,89,92,FALSE,6,NA,NA,"2020",85,"1",FALSE,1,0,84,NA,NA,FALSE
"533",20435,"RUTW","LETE","29.76408","-93.14817","symbolic",103,0,0,85,89,92,FALSE,6,NA,NA,"2020",89,"1",FALSE,0,4,84,NA,NA,FALSE
"534",20435,"RUTW","LETE","29.76408","-93.14817","symbolic",103,0,0,85,89,92,FALSE,6,NA,NA,"2020",92,"0",TRUE,0,3,84,NA,"0E",FALSE
"535",20436,"RUTW","LETE","29.76422","-93.14839","symbolic",96,10,30,85,98,98,TRUE,1,1,97,"2020",85,"1",FALSE,1,0,77,20,NA,FALSE
"536",20436,"RUTW","LETE","29.76422","-93.14839","symbolic",96,10,30,85,98,98,TRUE,1,1,97,"2020",89,"1",FALSE,0,4,77,20,NA,FALSE
"537",20436,"RUTW","LETE","29.76422","-93.14839","symbolic",96,10,30,85,98,98,TRUE,1,1,97,"2020",92,"1",FALSE,0,3,77,20,NA,FALSE
"538",20436,"RUTW","LETE","29.76422","-93.14839","symbolic",96,10,30,85,98,98,TRUE,1,1,97,"2020",95,"1",FALSE,0,3,77,20,NA,FALSE
"539",20436,"RUTW","LETE","29.76422","-93.14839","symbolic",96,10,30,85,98,98,TRUE,1,1,97,"2020",98,"1",TRUE,0,3,77,20,"1C",FALSE
"540",20437,"RUTW","LETE","29.76429","-93.14833","symbolic",102,50,50,85,89,92,FALSE,4,NA,NA,"2020",85,"1",FALSE,1,0,83,NA,NA,FALSE
"541",20437,"RUTW","LETE","29.76429","-93.14833","symbolic",102,50,50,85,89,92,FALSE,4,NA,NA,"2020",89,"1",FALSE,0,4,83,NA,NA,FALSE
"542",20437,"RUTW","LETE","29.76429","-93.14833","symbolic",102,50,50,85,89,92,FALSE,4,NA,NA,"2020",92,"0",TRUE,0,3,83,NA,"0E",FALSE
"543",20438,"RUTW","LETE","29.76546","-93.15455","symbolic",95,0,10,85,95,95,FALSE,1,NA,NA,"2020",85,"1",FALSE,1,0,76,NA,NA,FALSE
"544",20438,"RUTW","LETE","29.76546","-93.15455","symbolic",95,0,10,85,95,95,FALSE,1,NA,NA,"2020",89,"1",FALSE,0,4,76,NA,NA,FALSE
"545",20438,"RUTW","LETE","29.76546","-93.15455","symbolic",95,0,10,85,95,95,FALSE,1,NA,NA,"2020",92,"1",FALSE,0,3,76,NA,NA,FALSE
"546",20438,"RUTW","LETE","29.76546","-93.15455","symbolic",95,0,10,85,95,95,FALSE,1,NA,NA,"2020",95,"1",TRUE,0,3,76,NA,"1E",FALSE
"547",20439,"RUTW","LETE","29.76547","-93.15459","symbolic",NA,0,10,85,85,89,FALSE,2,NA,NA,"2020",85,"1",FALSE,1,0,NA,NA,NA,FALSE
"548",20439,"RUTW","LETE","29.76547","-93.15459","symbolic",NA,0,10,85,85,89,FALSE,2,NA,NA,"2020",89,"0",TRUE,0,4,NA,NA,"0E",FALSE
"549",20440,"RUTW","LETE","29.76553","-93.15516","symbolic",NA,0,10,85,85,89,FALSE,2,NA,NA,"2020",85,"1",FALSE,1,0,NA,NA,NA,FALSE
"550",20440,"RUTW","LETE","29.76553","-93.15516","symbolic",NA,0,10,85,85,89,FALSE,2,NA,NA,"2020",89,"0",TRUE,0,4,NA,NA,"0E",FALSE
"551",20443,"RUTW","LETE","29.76567","-93.1556","symbolic",99,0,20,85,98,98,FALSE,1,NA,NA,"2020",85,"1",FALSE,1,0,80,NA,NA,FALSE
"552",20443,"RUTW","LETE","29.76567","-93.1556","symbolic",99,0,20,85,98,98,FALSE,1,NA,NA,"2020",89,"1",FALSE,0,4,80,NA,NA,FALSE
"553",20443,"RUTW","LETE","29.76567","-93.1556","symbolic",99,0,20,85,98,98,FALSE,1,NA,NA,"2020",92,"1",FALSE,0,3,80,NA,NA,FALSE
"554",20443,"RUTW","LETE","29.76567","-93.1556","symbolic",99,0,20,85,98,98,FALSE,1,NA,NA,"2020",95,"1",FALSE,0,3,80,NA,NA,FALSE
"555",20443,"RUTW","LETE","29.76567","-93.1556","symbolic",99,0,20,85,98,98,FALSE,1,NA,NA,"2020",98,"1",TRUE,0,3,80,NA,"1E",FALSE
"556",20444,"RUTW","LETE","29.76421","-93.14785","symbolic",98,75,75,85,98,98,FALSE,1,NA,NA,"2020",85,"1",FALSE,1,0,79,NA,NA,FALSE
"557",20444,"RUTW","LETE","29.76421","-93.14785","symbolic",98,75,75,85,98,98,FALSE,1,NA,NA,"2020",89,"1",FALSE,0,4,79,NA,NA,FALSE
"558",20444,"RUTW","LETE","29.76421","-93.14785","symbolic",98,75,75,85,98,98,FALSE,1,NA,NA,"2020",92,"1",FALSE,0,3,79,NA,NA,FALSE
"559",20444,"RUTW","LETE","29.76421","-93.14785","symbolic",98,75,75,85,98,98,FALSE,1,NA,NA,"2020",95,"1",FALSE,0,3,79,NA,NA,FALSE
"560",20444,"RUTW","LETE","29.76421","-93.14785","symbolic",98,75,75,85,98,98,FALSE,1,NA,NA,"2020",98,"1",TRUE,0,3,79,NA,"1C",FALSE
"561",20445,"RUTW","LETE","29.76386","-93.14663","symbolic",96,0,10,89,95,95,FALSE,1,NA,NA,"2020",89,"1",FALSE,1,0,77,NA,NA,FALSE
"562",20445,"RUTW","LETE","29.76386","-93.14663","symbolic",96,0,10,89,95,95,FALSE,1,NA,NA,"2020",92,"1",FALSE,0,3,77,NA,NA,FALSE
"563",20445,"RUTW","LETE","29.76386","-93.14663","symbolic",96,0,10,89,95,95,FALSE,1,NA,NA,"2020",95,"1",TRUE,0,3,77,NA,"1C",FALSE
"564",20446,"RUTW","LETE","29.76688","-93.1609","symbolic",102,0,0,89,101,101,FALSE,1,NA,NA,"2020",89,"1",FALSE,1,0,83,NA,NA,FALSE
"565",20446,"RUTW","LETE","29.76688","-93.1609","symbolic",102,0,0,89,101,101,FALSE,1,NA,NA,"2020",92,"1",FALSE,0,3,83,NA,NA,FALSE
"566",20446,"RUTW","LETE","29.76688","-93.1609","symbolic",102,0,0,89,101,101,FALSE,1,NA,NA,"2020",95,"1",FALSE,0,3,83,NA,NA,FALSE
"567",20446,"RUTW","LETE","29.76688","-93.1609","symbolic",102,0,0,89,101,101,FALSE,1,NA,NA,"2020",98,"1",FALSE,0,3,83,NA,NA,FALSE
"568",20446,"RUTW","LETE","29.76688","-93.1609","symbolic",102,0,0,89,101,101,FALSE,1,NA,NA,"2020",101,"1",TRUE,0,3,83,NA,"1C",FALSE
"569",20447,"RUTW","LETE","29.76696","-93.16107","symbolic",103,0,0,89,101,101,FALSE,1,NA,NA,"2020",89,"1",FALSE,1,0,84,NA,NA,FALSE
"570",20447,"RUTW","LETE","29.76696","-93.16107","symbolic",103,0,0,89,101,101,FALSE,1,NA,NA,"2020",92,"1",FALSE,0,3,84,NA,NA,FALSE
"571",20447,"RUTW","LETE","29.76696","-93.16107","symbolic",103,0,0,89,101,101,FALSE,1,NA,NA,"2020",95,"1",FALSE,0,3,84,NA,NA,FALSE
"572",20447,"RUTW","LETE","29.76696","-93.16107","symbolic",103,0,0,89,101,101,FALSE,1,NA,NA,"2020",98,"1",FALSE,0,3,84,NA,NA,FALSE
"573",20447,"RUTW","LETE","29.76696","-93.16107","symbolic",103,0,0,89,101,101,FALSE,1,NA,NA,"2020",101,"1",TRUE,0,3,84,NA,"1C",FALSE
"574",20448,"RUTW","LETE","29.76695","-93.16108","symbolic",105,0,0,89,89,92,FALSE,6,NA,NA,"2020",89,"1",FALSE,1,0,86,NA,NA,FALSE
"575",20448,"RUTW","LETE","29.76695","-93.16108","symbolic",105,0,0,89,89,92,FALSE,6,NA,NA,"2020",92,"0",TRUE,0,3,86,NA,"0E",FALSE
"576",20449,"RUTW","LETE","29.76704","-93.16103","symbolic",103,0,10,89,98,101,FALSE,0,NA,NA,"2020",89,"1",FALSE,1,0,84,NA,NA,FALSE
"577",20449,"RUTW","LETE","29.76704","-93.16103","symbolic",103,0,10,89,98,101,FALSE,0,NA,NA,"2020",92,"1",FALSE,0,3,84,NA,NA,FALSE
"578",20449,"RUTW","LETE","29.76704","-93.16103","symbolic",103,0,10,89,98,101,FALSE,0,NA,NA,"2020",95,"1",FALSE,0,3,84,NA,NA,FALSE
"579",20449,"RUTW","LETE","29.76704","-93.16103","symbolic",103,0,10,89,98,101,FALSE,0,NA,NA,"2020",98,"1",FALSE,0,3,84,NA,NA,FALSE
"580",20449,"RUTW","LETE","29.76704","-93.16103","symbolic",103,0,10,89,98,101,FALSE,0,NA,NA,"2020",101,"0",TRUE,0,3,84,NA,"0E",FALSE
"581",20450,"RUTW","LETE","29.767","-93.1611","symbolic",100,40,30,89,101,101,FALSE,1,NA,NA,"2020",89,"1",FALSE,1,0,81,NA,NA,FALSE
"582",20450,"RUTW","LETE","29.767","-93.1611","symbolic",100,40,30,89,101,101,FALSE,1,NA,NA,"2020",92,"1",FALSE,0,3,81,NA,NA,FALSE
"583",20450,"RUTW","LETE","29.767","-93.1611","symbolic",100,40,30,89,101,101,FALSE,1,NA,NA,"2020",95,"1",FALSE,0,3,81,NA,NA,FALSE
"584",20450,"RUTW","LETE","29.767","-93.1611","symbolic",100,40,30,89,101,101,FALSE,1,NA,NA,"2020",98,"0",FALSE,0,3,81,NA,NA,FALSE
"585",20450,"RUTW","LETE","29.767","-93.1611","symbolic",100,40,30,89,101,101,FALSE,1,NA,NA,"2020",101,"1",TRUE,0,3,81,NA,"0E",FALSE
"586",20451,"RUTW","LETE","29.76427","-93.14828","symbolic",97,30,30,92,98,98,FALSE,1,NA,NA,"2020",92,"1",FALSE,1,0,78,NA,NA,FALSE
"587",20451,"RUTW","LETE","29.76427","-93.14828","symbolic",97,30,30,92,98,98,FALSE,1,NA,NA,"2020",95,"1",FALSE,0,3,78,NA,NA,FALSE
"588",20451,"RUTW","LETE","29.76427","-93.14828","symbolic",97,30,30,92,98,98,FALSE,1,NA,NA,"2020",98,"1",TRUE,0,3,78,NA,"1E",FALSE
"589",20452,"RUTW","LETE","29.76701","-93.16089","symbolic",97,10,30,92,101,101,FALSE,1,NA,NA,"2020",92,"1",FALSE,1,0,78,NA,NA,FALSE
"590",20452,"RUTW","LETE","29.76701","-93.16089","symbolic",97,10,30,92,101,101,FALSE,1,NA,NA,"2020",95,"1",FALSE,0,3,78,NA,NA,FALSE
"591",20452,"RUTW","LETE","29.76701","-93.16089","symbolic",97,10,30,92,101,101,FALSE,1,NA,NA,"2020",98,"1",FALSE,0,3,78,NA,NA,FALSE
"592",20452,"RUTW","LETE","29.76701","-93.16089","symbolic",97,10,30,92,101,101,FALSE,1,NA,NA,"2020",101,"1",TRUE,0,3,78,NA,"2C",FALSE
"593",20453,"RUTW","LETE","29.76698","-93.16113","symbolic",103,40,30,92,101,101,FALSE,1,NA,NA,"2020",92,"1",FALSE,1,0,84,NA,NA,FALSE
"594",20453,"RUTW","LETE","29.76698","-93.16113","symbolic",103,40,30,92,101,101,FALSE,1,NA,NA,"2020",95,"1",FALSE,0,3,84,NA,NA,FALSE
"595",20453,"RUTW","LETE","29.76698","-93.16113","symbolic",103,40,30,92,101,101,FALSE,1,NA,NA,"2020",98,"1",FALSE,0,3,84,NA,NA,FALSE
"596",20453,"RUTW","LETE","29.76698","-93.16113","symbolic",103,40,30,92,101,101,FALSE,1,NA,NA,"2020",101,"1",TRUE,0,3,84,NA,"1E",FALSE
"597",20454,"RUTW","CONI","29.7667","-93.15858","none",106,95,95,92,105,109,TRUE,7,NA,NA,"2020",92,"1",FALSE,1,0,90,NA,NA,FALSE
"598",20454,"RUTW","CONI","29.7667","-93.15858","none",106,95,95,92,105,109,TRUE,7,NA,NA,"2020",95,"1",FALSE,0,3,90,NA,NA,FALSE
"599",20454,"RUTW","CONI","29.7667","-93.15858","none",106,95,95,92,105,109,TRUE,7,NA,NA,"2020",98,"1",FALSE,0,3,90,NA,NA,FALSE
"600",20454,"RUTW","CONI","29.7667","-93.15858","none",106,95,95,92,105,109,TRUE,7,NA,NA,"2020",101,"1",FALSE,0,3,90,NA,NA,FALSE
"601",20454,"RUTW","CONI","29.7667","-93.15858","none",106,95,95,92,105,109,TRUE,7,NA,NA,"2020",103,"1",FALSE,0,2,90,NA,NA,FALSE
"602",20454,"RUTW","CONI","29.7667","-93.15858","none",106,95,95,92,105,109,TRUE,7,NA,NA,"2020",105,"1",FALSE,0,2,90,NA,NA,FALSE
"603",20454,"RUTW","CONI","29.7667","-93.15858","none",106,95,95,92,105,109,TRUE,7,NA,NA,"2020",109,"0",TRUE,0,4,90,NA,"0E",FALSE
"604",20455,"RUTW","LETE","29.76349","-93.14529","symbolic",111,0,0,95,95,98,FALSE,3,NA,NA,"2020",95,"1",FALSE,1,0,92,NA,NA,FALSE
"605",20455,"RUTW","LETE","29.76349","-93.14529","symbolic",111,0,0,95,95,98,FALSE,3,NA,NA,"2020",98,"0",TRUE,0,3,92,NA,"0E",FALSE
"606",20456,"RUTW","LETE","29.76696","-93.16099","symbolic",108,0,0,95,98,101,FALSE,0,NA,NA,"2020",95,"1",FALSE,1,0,89,NA,NA,FALSE
"607",20456,"RUTW","LETE","29.76696","-93.16099","symbolic",108,0,0,95,98,101,FALSE,0,NA,NA,"2020",98,"1",FALSE,0,3,89,NA,NA,FALSE
"608",20456,"RUTW","LETE","29.76696","-93.16099","symbolic",108,0,0,95,98,101,FALSE,0,NA,NA,"2020",101,"0",TRUE,0,3,89,NA,"0E",FALSE
"609",20457,"RUTW","LETE","29.76698","-93.16124","symbolic",102,0,10,95,101,101,FALSE,1,NA,NA,"2020",95,"1",FALSE,1,0,83,NA,NA,FALSE
"610",20457,"RUTW","LETE","29.76698","-93.16124","symbolic",102,0,10,95,101,101,FALSE,1,NA,NA,"2020",98,"1",FALSE,0,3,83,NA,NA,FALSE
"611",20457,"RUTW","LETE","29.76698","-93.16124","symbolic",102,0,10,95,101,101,FALSE,1,NA,NA,"2020",101,"1",TRUE,0,3,83,NA,"0E",FALSE
"612",20458,"RUTW","LETE","29.76699","-93.16082","symbolic",102,30,30,95,101,101,FALSE,1,NA,NA,"2020",95,"1",FALSE,1,0,83,NA,NA,FALSE
"613",20458,"RUTW","LETE","29.76699","-93.16082","symbolic",102,30,30,95,101,101,FALSE,1,NA,NA,"2020",98,"1",FALSE,0,3,83,NA,NA,FALSE
"614",20458,"RUTW","LETE","29.76699","-93.16082","symbolic",102,30,30,95,101,101,FALSE,1,NA,NA,"2020",101,"1",TRUE,0,3,83,NA,"0E",FALSE
"615",20459,"RUTW","LETE","29.76765","-93.16483","none",101,10,10,98,101,103,FALSE,3,NA,NA,"2020",98,"1",FALSE,1,0,82,NA,NA,FALSE
"616",20459,"RUTW","LETE","29.76765","-93.16483","none",101,10,10,98,101,103,FALSE,3,NA,NA,"2020",101,"1",FALSE,0,3,82,NA,NA,FALSE
"617",20459,"RUTW","LETE","29.76765","-93.16483","none",101,10,10,98,101,103,FALSE,3,NA,NA,"2020",103,"0",TRUE,0,2,82,NA,"0E",FALSE
"618",20460,"RUTW","LETE","29.76754","-93.16374","none",101,5,10,98,103,103,TRUE,8,1,103,"2020",98,"1",FALSE,1,0,82,21,NA,FALSE
"619",20460,"RUTW","LETE","29.76754","-93.16374","none",101,5,10,98,103,103,TRUE,8,1,103,"2020",101,"1",FALSE,0,3,82,21,NA,FALSE
"620",20460,"RUTW","LETE","29.76754","-93.16374","none",101,5,10,98,103,103,TRUE,8,1,103,"2020",103,"0",TRUE,0,2,82,21,"0E",FALSE
"621",20461,"RUTW","LETE","29.76687","-93.1608","symbolic",117,0,5,101,101,103,TRUE,0,3,103,"2020",101,"1",FALSE,1,0,98,5,NA,FALSE
"622",20461,"RUTW","LETE","29.76687","-93.1608","symbolic",117,0,5,101,101,103,TRUE,0,3,103,"2020",103,"0",TRUE,0,2,98,5,"0E",FALSE
"623",20462,"RUTW","LETE","29.76691","-93.1609","symbolic",104,0,5,101,101,103,FALSE,3,NA,NA,"2020",101,"1",FALSE,1,0,85,NA,NA,FALSE
"624",20462,"RUTW","LETE","29.76691","-93.1609","symbolic",104,0,5,101,101,103,FALSE,3,NA,NA,"2020",103,"0",TRUE,0,2,85,NA,"0E",FALSE
"625",20463,"RUTW","LETE","29.76701","-93.16161","symbolic",104,20,30,101,101,103,TRUE,3,3,103,"2020",101,"1",FALSE,1,0,85,18,NA,FALSE
"626",20463,"RUTW","LETE","29.76701","-93.16161","symbolic",104,20,30,101,101,103,TRUE,3,3,103,"2020",103,"0",TRUE,0,2,85,18,"0E",FALSE
"627",20464,"RUTW","LETE","29.76561","-93.15562","symbolic",117,0,0,101,101,103,FALSE,3,NA,NA,"2020",101,"1",FALSE,1,0,98,NA,NA,FALSE
"628",20464,"RUTW","LETE","29.76561","-93.15562","symbolic",117,0,0,101,101,103,FALSE,3,NA,NA,"2020",103,"0",TRUE,0,2,98,NA,"0E",FALSE
"629",20465,"RUTW","LETE","29.76435","-93.14889","symbolic",104,40,40,101,101,103,TRUE,3,3,103,"2020",101,"1",FALSE,1,0,85,18,NA,FALSE
"630",20465,"RUTW","LETE","29.76435","-93.14889","symbolic",104,40,40,101,101,103,TRUE,3,3,103,"2020",103,"0",TRUE,0,2,85,18,"0E",FALSE
"631",20466,"RUTW","LETE","29.76703","-93.16164","symbolic",107,50,50,105,105,109,TRUE,4,6,108,"2020",105,"1",FALSE,1,0,88,20,NA,FALSE
"632",20466,"RUTW","LETE","29.76703","-93.16164","symbolic",107,50,50,105,105,109,TRUE,4,6,108,"2020",109,"0",TRUE,0,4,88,20,"2E",FALSE
"633",10009,"RUTW","LETE","29.76413","-93.14734","none",35,5,10,14,19,22,NA,0,NA,NA,"2019",14,"1",FALSE,1,0,16,NA,NA,FALSE
"634",10009,"RUTW","LETE","29.76413","-93.14734","none",35,5,10,14,19,22,NA,0,NA,NA,"2019",19,"1",FALSE,0,5,16,NA,NA,FALSE
"635",10009,"RUTW","LETE","29.76413","-93.14734","none",35,5,10,14,19,22,NA,0,NA,NA,"2019",22,"0",TRUE,0,3,16,NA,"empty",FALSE
"636",10010,"RUTW","LETE","29.76166","-93.13636","none",34,0,5,14,31,34,NA,0,NA,NA,"2019",14,"1",FALSE,1,0,15,NA,NA,FALSE
"637",10010,"RUTW","LETE","29.76166","-93.13636","none",34,0,5,14,31,34,NA,0,NA,NA,"2019",19,"1",FALSE,0,5,15,NA,NA,FALSE
"638",10010,"RUTW","LETE","29.76166","-93.13636","none",34,0,5,14,31,34,NA,0,NA,NA,"2019",22,"1",FALSE,0,3,15,NA,NA,FALSE
"639",10010,"RUTW","LETE","29.76166","-93.13636","none",34,0,5,14,31,34,NA,0,NA,NA,"2019",23,"1",FALSE,0,1,15,NA,NA,FALSE
"640",10010,"RUTW","LETE","29.76166","-93.13636","none",34,0,5,14,31,34,NA,0,NA,NA,"2019",26,"1",FALSE,0,3,15,NA,NA,FALSE
